sku,count,width,height,depth
7028,2,16.0,6.0,19.0
7029,2,13.0,5.0,20.0
29663,2,34.0,12.0,23.0
29645,2,11.0,9.0,15.0
25769,2,10.0,5.0,17.0
879,2,43.0,31.0,25.0
7075,2,34.0,6.0,9.0
24282,2,27.0,3.0,35.0
20812,2,20.0,10.0,13.0
22651,2,31.0,5.0,35.0
24281,2,26.0,5.0,35.0
7130,2,16.0,10.0,31.0
25782,2,27.0,7.0,20.0
25783,2,31.0,6.0,21.0
7131,2,33.0,7.0,15.0
7133,2,37.0,9.0,43.0
4268,2,20.0,7.0,20.0
7142,2,33.0,16.0,32.0
22654,2,16.0,18.0,20.0
20796,2,23.0,7.0,24.0
24280,2,5.0,17.0,20.0
7151,2,33.0,50.0,69.0
25787,2,17.0,3.0,7.0
20790,2,19.0,7.0,13.0
29616,2,10.0,2.0,15.0
7161,2,24.0,28.0,18.0
4275,2,68.0,68.0,68.0
24283,2,26.0,5.0,36.0
81,2,15.0,5.0,5.0
20831,2,31.0,27.0,36.0
4283,2,30.0,21.0,16.0
25169,2,18.0,3.0,10.0
20838,2,23.0,4.0,22.0
20837,2,29.0,17.0,11.0
4282,2,51.0,8.0,33.0
4281,2,13.0,2.0,9.0
9393,2,6.0,2.0,20.0
24286,2,30.0,40.0,1.0
29635,2,27.0,15.0,43.0
7120,2,21.0,22.0,22.0
20829,2,26.0,7.0,17.0
7101,2,30.0,5.0,47.0
4278,2,31.0,1.0,13.0
20825,2,21.0,5.0,22.0
29627,2,10.0,2.0,20.0
7118,2,43.0,9.0,32.0
29626,2,41.0,17.0,32.0
876,2,21.0,10.0,29.0
7352,2,44.0,24.0,42.0
4225,2,39.0,24.0,48.0
22639,2,13.0,5.0,16.0
939,2,13.0,20.0,9.0
25882,2,27.0,19.0,26.0
7607,2,15.0,13.0,27.0
20484,2,14.0,2.0,7.0
20483,2,35.0,11.0,28.0
25884,2,20.0,55.0,5.0
24214,2,11.0,3.0,26.0
940,2,4.0,12.0,2.0
7615,2,19.0,24.0,25.0
4174,2,14.0,2.0,9.0
7618,2,37.0,13.0,33.0
20475,2,8.0,6.0,18.0
29473,2,13.0,10.0,15.0
20472,2,35.0,18.0,27.0
20471,2,43.0,40.0,26.0
25888,2,25.0,8.0,18.0
7626,2,17.0,4.0,14.0
24213,2,34.0,9.0,25.0
29470,2,7.0,2.0,9.0
106,2,6.0,2.0,4.0
29480,2,10.0,10.0,10.0
7598,2,34.0,17.0,53.0
7354,2,28.0,2.0,20.0
25881,2,10.0,3.0,18.0
7557,2,31.0,12.0,23.0
7562,2,10.0,10.0,10.0
20520,2,23.0,11.0,9.0
25873,2,15.0,1.0,24.0
30459,2,17.0,8.0,34.0
7567,2,15.0,11.0,17.0
7569,2,5.0,4.0,11.0
7570,2,23.0,2.0,5.0
20511,2,19.0,42.0,20.0
25875,2,13.0,4.0,16.0
20508,2,14.0,7.0,9.0
30460,2,39.0,8.0,26.0
20505,2,22.0,6.0,17.0
25876,2,29.0,11.0,29.0
4177,2,45.0,5.0,51.0
7593,2,9.0,16.0,60.0
29481,2,70.0,23.0,70.0
7595,2,52.0,18.0,34.0
7596,2,15.0,8.0,66.0
7641,2,27.0,5.0,29.0
20460,2,38.0,5.0,32.0
20459,2,12.0,7.0,19.0
20457,2,32.0,12.0,14.0
29456,2,40.0,15.0,65.0
25899,2,40.0,48.0,20.0
7702,2,29.0,9.0,30.0
29455,2,30.0,7.0,30.0
31330,2,30.0,25.0,36.0
29454,2,40.0,6.0,39.0
20417,2,32.0,32.0,14.0
29451,2,6.0,17.0,6.0
7719,2,37.0,7.0,7.0
25906,2,21.0,9.0,27.0
4147,2,11.0,2.0,7.0
29445,2,41.0,2.0,20.0
20405,2,10.0,10.0,15.0
25908,2,11.0,4.0,15.0
29444,2,25.0,7.0,24.0
7738,2,6.0,4.0,17.0
20401,2,35.0,13.0,21.0
24204,2,24.0,6.0,16.0
4145,2,20.0,9.0,24.0
7696,2,29.0,12.0,15.0
7695,2,14.0,2.0,19.0
7687,2,33.0,8.0,16.0
7662,2,9.0,6.0,29.0
20456,2,16.0,16.0,26.0
7650,2,30.0,11.0,35.0
7653,2,15.0,1.0,13.0
24209,2,16.0,12.0,31.0
7658,2,22.0,18.0,25.0
20449,2,46.0,22.0,19.0
4162,2,6.0,4.0,30.0
20446,2,9.0,17.0,20.0
25894,2,24.0,6.0,16.0
29461,2,30.0,14.0,30.0
20442,2,9.0,9.0,34.0
7663,2,28.0,35.0,43.0
7669,2,33.0,7.0,21.0
7671,2,39.0,37.0,22.0
24207,2,10.0,13.0,11.0
7674,2,17.0,10.0,22.0
7680,2,42.0,20.0,34.0
433,2,18.0,7.0,32.0
4183,2,9.0,1.0,26.0
4185,2,13.0,5.0,9.0
20527,2,14.0,16.0,20.0
29514,2,12.0,6.0,19.0
25833,2,18.0,4.0,20.0
4219,2,15.0,13.0,25.0
7404,2,20.0,22.0,10.0
29532,2,5.0,10.0,2.0
22675,2,20.0,9.0,17.0
29528,2,24.0,7.0,25.0
25837,2,17.0,3.0,10.0
29524,2,51.0,4.0,4.0
25841,2,10.0,3.0,15.0
7430,2,11.0,11.0,12.0
4210,2,21.0,6.0,18.0
29522,2,10.0,3.0,17.0
20603,2,16.0,4.0,16.0
7439,2,19.0,12.0,12.0
29518,2,17.0,13.0,15.0
7445,2,17.0,12.0,26.0
25844,2,49.0,4.0,22.0
7451,2,33.0,16.0,45.0
916,2,37.0,5.0,35.0
20627,2,7.0,18.0,6.0
20628,2,7.0,18.0,6.0
25832,2,12.0,8.0,13.0
20645,2,10.0,1.0,18.0
7358,2,34.0,8.0,23.0
7359,2,30.0,9.0,49.0
20654,2,16.0,12.0,16.0
29550,2,40.0,57.0,20.0
24245,2,5.0,10.0,11.0
7374,2,26.0,26.0,30.0
29546,2,14.0,17.0,28.0
98,2,11.0,63.0,12.0
20644,2,30.0,19.0,57.0
29538,2,25.0,1.0,17.0
20643,2,62.0,37.0,17.0
24243,2,37.0,4.0,16.0
25827,2,24.0,6.0,16.0
7389,2,8.0,10.0,5.0
7390,2,52.0,8.0,30.0
29540,2,17.0,4.0,18.0
20632,2,54.0,28.0,45.0
7394,2,24.0,12.0,44.0
29515,2,12.0,7.0,34.0
917,2,14.0,9.0,31.0
7545,2,30.0,15.0,13.0
29512,2,19.0,3.0,10.0
20556,2,4.0,34.0,26.0
7513,2,26.0,1.0,8.0
20553,2,36.0,1.0,25.0
4192,2,23.0,5.0,26.0
7517,2,11.0,25.0,24.0
20549,2,7.0,7.0,7.0
20548,2,18.0,3.0,23.0
927,2,24.0,9.0,30.0
7520,2,68.0,68.0,68.0
7527,2,49.0,7.0,31.0
7528,2,36.0,11.0,29.0
20541,2,36.0,31.0,47.0
7533,2,37.0,11.0,32.0
7538,2,26.0,6.0,32.0
7539,2,13.0,17.0,40.0
29497,2,21.0,17.0,26.0
25868,2,41.0,18.0,27.0
25869,2,42.0,27.0,28.0
20532,2,12.0,1.0,9.0
4199,2,17.0,14.0,14.0
25862,2,19.0,54.0,5.0
29502,2,17.0,38.0,27.0
24228,2,8.0,6.0,11.0
7459,2,16.0,20.0,24.0
7467,2,14.0,16.0,31.0
7468,2,23.0,15.0,42.0
7470,2,38.0,28.0,42.0
7472,2,40.0,22.0,21.0
7482,2,19.0,5.0,11.0
31342,2,19.0,50.0,50.0
20579,2,16.0,2.0,3.0
20577,2,7.0,6.0,26.0
20562,2,22.0,2.0,16.0
7488,2,21.0,25.0,31.0
7489,2,26.0,6.0,30.0
435,2,17.0,4.0,19.0
25852,2,57.0,10.0,20.0
7495,2,25.0,6.0,15.0
25855,2,24.0,1.0,17.0
7500,2,21.0,65.0,56.0
25859,2,16.0,2.0,23.0
7004,2,30.0,8.0,57.0
30429,2,17.0,2.0,8.0
21403,2,45.0,8.0,32.0
22589,2,46.0,65.0,28.0
29804,2,10.0,23.0,3.0
6532,2,16.0,5.0,42.0
4422,2,15.0,7.0,33.0
21231,2,40.0,38.0,58.0
24350,2,68.0,68.0,68.0
451,2,20.0,22.0,24.0
6544,2,10.0,10.0,10.0
21226,2,24.0,7.0,14.0
29801,2,10.0,11.0,1.0
22592,2,26.0,29.0,51.0
29800,2,33.0,8.0,54.0
21222,2,24.0,3.0,15.0
6552,2,18.0,4.0,9.0
21218,2,15.0,2.0,18.0
22594,2,10.0,10.0,20.0
4413,2,47.0,3.0,18.0
6568,2,30.0,15.0,13.0
6572,2,30.0,5.0,10.0
22597,2,23.0,25.0,28.0
29806,2,17.0,12.0,10.0
21245,2,7.0,3.0,8.0
797,2,28.0,12.0,28.0
22588,2,16.0,3.0,24.0
6484,2,24.0,33.0,30.0
29820,2,30.0,24.0,21.0
24604,2,39.0,28.0,10.0
25649,2,23.0,16.0,28.0
29818,2,10.0,10.0,10.0
6493,2,11.0,8.0,11.0
4431,2,40.0,22.0,39.0
21263,2,16.0,2.0,22.0
6498,2,33.0,8.0,23.0
6499,2,34.0,16.0,24.0
21259,2,14.0,1.0,22.0
29815,2,21.0,8.0,19.0
6503,2,38.0,21.0,28.0
22585,2,15.0,9.0,19.0
6506,2,38.0,16.0,17.0
22586,2,52.0,39.0,56.0
4429,2,9.0,7.0,30.0
6508,2,9.0,9.0,2.0
6513,2,24.0,6.0,34.0
4410,2,25.0,4.0,46.0
21206,2,57.0,2.0,30.0
6577,2,14.0,4.0,26.0
6578,2,11.0,3.0,12.0
4401,2,15.0,37.0,1.0
21176,2,26.0,13.0,38.0
6622,2,25.0,8.0,8.0
25185,2,9.0,9.0,15.0
4399,2,28.0,5.0,27.0
6628,2,12.0,24.0,22.0
6632,2,33.0,4.0,15.0
21166,2,20.0,12.0,41.0
21165,2,33.0,10.0,24.0
4398,2,18.0,19.0,49.0
21163,2,15.0,2.0,7.0
21161,2,17.0,5.0,9.0
21159,2,16.0,5.0,10.0
6641,2,7.0,13.0,25.0
29763,2,38.0,4.0,50.0
796,2,11.0,10.0,21.0
6650,2,40.0,30.0,21.0
6658,2,5.0,3.0,14.0
29759,2,33.0,5.0,47.0
24342,2,40.0,60.0,30.0
29771,2,32.0,6.0,44.0
6616,2,17.0,8.0,21.0
4406,2,28.0,18.0,19.0
6584,2,19.0,5.0,27.0
25676,2,35.0,10.0,36.0
29780,2,60.0,20.0,20.0
21198,2,27.0,8.0,11.0
25678,2,16.0,3.0,26.0
24347,2,7.0,13.0,16.0
4407,2,12.0,3.0,11.0
780,2,34.0,9.0,26.0
21192,2,26.0,5.0,14.0
29772,2,33.0,4.0,40.0
22601,2,18.0,18.0,46.0
25680,2,50.0,20.0,45.0
6603,2,40.0,9.0,37.0
784,2,18.0,6.0,7.0
6604,2,24.0,18.0,33.0
24343,2,6.0,17.0,21.0
4404,2,37.0,15.0,44.0
21182,2,26.0,6.0,30.0
21277,2,52.0,5.0,35.0
29823,2,39.0,7.0,46.0
22576,2,18.0,13.0,30.0
21337,2,20.0,11.0,37.0
6342,2,40.0,7.0,46.0
29872,2,20.0,24.0,20.0
4477,2,9.0,3.0,4.0
4476,2,22.0,14.0,17.0
21363,2,8.0,4.0,21.0
745,2,24.0,23.0,46.0
21355,2,9.0,2.0,10.0
6371,2,10.0,8.0,11.0
750,2,45.0,20.0,34.0
6374,2,16.0,2.0,29.0
4465,2,13.0,12.0,16.0
25622,2,12.0,2.0,11.0
6383,2,36.0,9.0,21.0
22570,2,27.0,18.0,28.0
6385,2,6.0,10.0,6.0
25625,2,4.0,4.0,12.0
25190,2,9.0,58.0,35.0
29861,2,27.0,2.0,8.0
21339,2,18.0,10.0,33.0
25618,2,18.0,2.0,14.0
21371,2,10.0,10.0,10.0
25617,2,18.0,2.0,14.0
29886,2,23.0,4.0,49.0
29889,2,22.0,8.0,40.0
6291,2,10.0,11.0,6.0
6294,2,12.0,15.0,29.0
29888,2,49.0,6.0,25.0
6302,2,18.0,14.0,14.0
4492,2,27.0,4.0,18.0
29887,2,49.0,7.0,25.0
25608,2,17.0,8.0,24.0
6307,2,20.0,24.0,5.0
4481,2,37.0,20.0,40.0
733,2,18.0,19.0,18.0
6318,2,26.0,8.0,23.0
31392,2,30.0,25.0,49.0
735,2,15.0,3.0,13.0
31391,2,30.0,6.0,25.0
738,2,42.0,18.0,37.0
29878,2,16.0,4.0,23.0
6334,2,61.0,33.0,18.0
29859,2,19.0,2.0,8.0
29856,2,11.0,2.0,10.0
6471,2,37.0,32.0,11.0
21334,2,15.0,12.0,35.0
25641,2,11.0,5.0,14.0
21305,2,37.0,7.0,45.0
21304,2,37.0,27.0,29.0
29837,2,22.0,5.0,22.0
25643,2,30.0,4.0,35.0
4449,2,40.0,60.0,32.0
4448,2,27.0,10.0,40.0
4446,2,33.0,8.0,17.0
4444,2,16.0,8.0,19.0
6450,2,19.0,56.0,32.0
21294,2,18.0,10.0,31.0
6454,2,22.0,4.0,43.0
24360,2,22.0,3.0,25.0
4443,2,15.0,4.0,11.0
21289,2,50.0,6.0,33.0
29831,2,14.0,13.0,35.0
21287,2,23.0,15.0,34.0
30392,2,39.0,6.0,42.0
6468,2,17.0,16.0,18.0
21307,2,31.0,12.0,22.0
25640,2,33.0,7.0,11.0
6432,2,4.0,23.0,2.0
21321,2,17.0,21.0,12.0
29854,2,10.0,10.0,15.0
6400,2,17.0,11.0,24.0
25631,2,28.0,10.0,20.0
21326,2,31.0,12.0,38.0
21325,2,12.0,18.0,29.0
29853,2,7.0,12.0,3.0
6405,2,16.0,4.0,48.0
4454,2,23.0,1.0,13.0
29850,2,10.0,10.0,10.0
6431,2,32.0,40.0,60.0
29848,2,63.0,40.0,36.0
757,2,18.0,6.0,9.0
24602,2,27.0,14.0,12.0
21316,2,32.0,29.0,47.0
24366,2,13.0,14.0,15.0
6418,2,10.0,6.0,20.0
29841,2,31.0,6.0,29.0
4452,2,39.0,59.0,1.0
21147,2,31.0,2.0,38.0
29757,2,15.0,22.0,1.0
25755,2,10.0,10.0,10.0
25730,2,28.0,3.0,41.0
20984,2,30.0,2.0,24.0
20983,2,16.0,2.0,24.0
20981,2,68.0,68.0,68.0
6899,2,57.0,2.0,38.0
835,2,26.0,6.0,31.0
836,2,30.0,21.0,41.0
69,2,25.0,4.0,31.0
31607,2,53.0,64.0,23.0
841,2,34.0,18.0,52.0
71,2,6.0,4.0,10.0
20968,2,14.0,12.0,23.0
6914,2,5.0,7.0,3.0
6919,2,14.0,14.0,2.0
20965,2,11.0,8.0,14.0
6923,2,46.0,20.0,35.0
6924,2,49.0,6.0,38.0
20962,2,12.0,6.0,18.0
31490,2,32.0,5.0,16.0
22632,2,33.0,12.0,38.0
29697,2,30.0,11.0,31.0
830,2,37.0,1.0,37.0
21144,2,48.0,6.0,57.0
6888,2,15.0,4.0,3.0
21014,2,22.0,5.0,19.0
21013,2,16.0,2.0,15.0
21012,2,8.0,13.0,1.0
6850,2,6.0,19.0,29.0
4346,2,20.0,5.0,20.0
6853,2,30.0,30.0,35.0
6857,2,40.0,23.0,22.0
6858,2,18.0,6.0,13.0
4343,2,18.0,6.0,20.0
21003,2,2.0,15.0,1.0
30414,2,11.0,3.0,19.0
4341,2,6.0,5.0,16.0
29703,2,5.0,22.0,1.0
22623,2,32.0,5.0,43.0
6878,2,34.0,13.0,20.0
22624,2,34.0,7.0,46.0
6884,2,31.0,2.0,22.0
25176,2,12.0,6.0,22.0
29698,2,20.0,7.0,21.0
847,2,19.0,48.0,36.0
20957,2,20.0,2.0,23.0
6930,2,6.0,1.0,48.0
20955,2,37.0,21.0,62.0
29679,2,25.0,8.0,24.0
20928,2,31.0,3.0,24.0
6973,2,7.0,15.0,16.0
20926,2,31.0,9.0,32.0
6974,2,12.0,10.0,7.0
6975,2,4.0,3.0,18.0
24619,2,31.0,24.0,21.0
6977,2,14.0,3.0,8.0
6980,2,8.0,8.0,12.0
20917,2,33.0,21.0,30.0
22636,2,20.0,3.0,24.0
6984,2,35.0,18.0,53.0
24298,2,19.0,24.0,23.0
25752,2,25.0,17.0,23.0
6988,2,41.0,55.0,38.0
24297,2,18.0,22.0,20.0
29670,2,11.0,8.0,19.0
31354,2,10.0,10.0,10.0
6998,2,41.0,24.0,44.0
20931,2,37.0,6.0,26.0
4306,2,19.0,5.0,20.0
30424,2,9.0,24.0,9.0
20944,2,11.0,6.0,19.0
6934,2,5.0,62.0,5.0
848,2,18.0,6.0,8.0
20952,2,23.0,4.0,16.0
6935,2,58.0,4.0,5.0
20950,2,19.0,4.0,26.0
24307,2,38.0,28.0,13.0
31606,2,30.0,16.0,48.0
20947,2,5.0,1.0,5.0
4310,2,13.0,9.0,31.0
4308,2,18.0,3.0,20.0
29680,2,30.0,7.0,30.0
20941,2,32.0,11.0,20.0
851,2,36.0,16.0,26.0
6957,2,19.0,20.0,18.0
6961,2,23.0,11.0,34.0
6962,2,17.0,6.0,12.0
6963,2,18.0,4.0,6.0
20935,2,15.0,7.0,7.0
6849,2,59.0,32.0,27.0
21016,2,17.0,16.0,25.0
6848,2,27.0,24.0,18.0
4377,2,17.0,7.0,25.0
21111,2,3.0,4.0,15.0
25181,2,10.0,13.0,16.0
31612,2,34.0,15.0,52.0
6714,2,31.0,1.0,18.0
30404,2,13.0,8.0,12.0
21099,2,36.0,12.0,23.0
60,2,25.0,7.0,32.0
21097,2,35.0,23.0,55.0
6730,2,21.0,9.0,27.0
25700,2,42.0,8.0,25.0
21093,2,27.0,34.0,12.0
21092,2,16.0,35.0,23.0
6732,2,27.0,9.0,26.0
6736,2,50.0,30.0,52.0
6738,2,9.0,5.0,20.0
6739,2,33.0,19.0,43.0
29731,2,38.0,3.0,51.0
4378,2,19.0,13.0,18.0
6746,2,14.0,9.0,31.0
6706,2,43.0,37.0,57.0
4384,2,50.0,19.0,38.0
4385,2,17.0,9.0,30.0
25688,2,10.0,4.0,17.0
29756,2,19.0,26.0,1.0
21141,2,26.0,46.0,23.0
21139,2,32.0,12.0,21.0
30399,2,42.0,10.0,60.0
6675,2,7.0,53.0,7.0
21133,2,23.0,12.0,33.0
21132,2,33.0,24.0,37.0
6684,2,28.0,24.0,14.0
21129,2,4.0,4.0,8.0
6702,2,18.0,4.0,46.0
6685,2,5.0,6.0,3.0
31613,2,10.0,10.0,10.0
29746,2,44.0,6.0,27.0
6689,2,32.0,6.0,13.0
30401,2,8.0,6.0,16.0
21121,2,16.0,2.0,21.0
21120,2,33.0,12.0,21.0
30402,2,6.0,3.0,9.0
21081,2,25.0,11.0,36.0
6755,2,17.0,4.0,14.0
22620,2,11.0,2.0,18.0
6759,2,6.0,2.0,15.0
6813,2,7.0,1.0,12.0
815,2,44.0,10.0,21.0
6817,2,20.0,23.0,10.0
6819,2,21.0,2.0,2.0
6820,2,15.0,2.0,6.0
25712,2,17.0,11.0,27.0
25713,2,22.0,11.0,31.0
6821,2,22.0,9.0,19.0
820,2,20.0,2.0,24.0
6826,2,24.0,11.0,29.0
21030,2,23.0,3.0,29.0
68,2,36.0,13.0,23.0
6838,2,12.0,4.0,12.0
21026,2,38.0,21.0,40.0
29709,2,27.0,15.0,44.0
822,2,15.0,6.0,34.0
21023,2,47.0,29.0,29.0
6842,2,11.0,7.0,14.0
4348,2,16.0,18.0,27.0
21046,2,23.0,3.0,15.0
6811,2,25.0,4.0,16.0
65,2,23.0,14.0,24.0
810,2,7.0,47.0,33.0
6760,2,47.0,7.0,38.0
29724,2,10.0,30.0,16.0
21074,2,26.0,14.0,46.0
6771,2,10.0,8.0,19.0
6773,2,19.0,3.0,22.0
4370,2,21.0,20.0,11.0
6777,2,10.0,6.0,14.0
6781,2,19.0,6.0,16.0
6786,2,9.0,5.0,12.0
31609,2,10.0,10.0,10.0
21059,2,32.0,7.0,30.0
29719,2,15.0,7.0,32.0
24326,2,29.0,5.0,19.0
24614,2,14.0,6.0,9.0
6801,2,31.0,19.0,24.0
6803,2,8.0,9.0,26.0
4360,2,48.0,3.0,11.0
814,2,10.0,16.0,20.0
19278,2,26.0,40.0,8.0
18829,2,20.0,9.0,15.0
19276,2,11.0,2.0,19.0
2681,2,5.0,7.0,2.0
16670,2,65.0,63.0,52.0
13259,2,41.0,14.0,27.0
16667,2,7.0,7.0,18.0
252,2,8.0,6.0,23.0
13261,2,14.0,4.0,17.0
13263,2,18.0,10.0,34.0
13264,2,58.0,19.0,11.0
1809,2,25.0,11.0,17.0
30875,2,23.0,2.0,17.0
16657,2,4.0,2.0,14.0
16639,2,61.0,31.0,51.0
25012,2,20.0,33.0,51.0
13272,2,23.0,3.0,16.0
16653,2,13.0,5.0,8.0
16649,2,13.0,5.0,8.0
16648,2,13.0,3.0,8.0
2679,2,13.0,10.0,17.0
1812,2,24.0,26.0,38.0
13280,2,14.0,17.0,31.0
13287,2,16.0,15.0,15.0
13254,2,25.0,5.0,20.0
27910,2,17.0,15.0,22.0
23511,2,10.0,14.0,2.0
13249,2,5.0,3.0,22.0
13209,2,16.0,2.0,22.0
13210,2,25.0,3.0,18.0
13211,2,18.0,16.0,18.0
2697,2,11.0,8.0,38.0
13216,2,18.0,12.0,17.0
23516,2,34.0,24.0,32.0
27919,2,30.0,6.0,13.0
13224,2,34.0,21.0,21.0
16692,2,34.0,11.0,29.0
13228,2,26.0,6.0,32.0
16688,2,8.0,5.0,17.0
16684,2,17.0,8.0,10.0
13239,2,14.0,6.0,20.0
16681,2,15.0,4.0,20.0
16680,2,32.0,8.0,38.0
16679,2,29.0,6.0,38.0
27914,2,39.0,12.0,50.0
13244,2,51.0,26.0,22.0
23512,2,12.0,14.0,2.0
16642,2,39.0,38.0,49.0
1813,2,10.0,10.0,10.0
28210,2,8.0,2.0,15.0
13332,2,22.0,3.0,31.0
1821,2,17.0,9.0,13.0
2666,2,11.0,1.0,10.0
23125,2,18.0,6.0,14.0
1822,2,16.0,3.0,9.0
13328,2,22.0,23.0,21.0
13329,2,25.0,29.0,25.0
1824,2,19.0,6.0,11.0
13330,2,25.0,29.0,25.0
23126,2,31.0,3.0,26.0
30882,2,10.0,10.0,10.0
13298,2,10.0,15.0,37.0
2659,2,25.0,6.0,14.0
2658,2,22.0,45.0,40.0
23497,2,29.0,9.0,22.0
26988,2,26.0,11.0,47.0
13350,2,35.0,29.0,35.0
27887,2,6.0,3.0,17.0
254,2,8.0,8.0,20.0
16582,2,9.0,5.0,52.0
16581,2,10.0,12.0,1.0
26978,2,5.0,23.0,21.0
24881,2,24.0,32.0,24.0
13321,2,16.0,7.0,28.0
13319,2,11.0,12.0,9.0
13299,2,13.0,4.0,30.0
23120,2,16.0,16.0,51.0
16632,2,10.0,2.0,5.0
26972,2,23.0,25.0,28.0
2674,2,18.0,7.0,18.0
16626,2,26.0,3.0,36.0
16625,2,15.0,15.0,39.0
13307,2,17.0,5.0,10.0
16623,2,33.0,15.0,53.0
13309,2,21.0,3.0,11.0
1816,2,13.0,2.0,14.0
13310,2,10.0,15.0,10.0
2672,2,6.0,8.0,6.0
27896,2,16.0,6.0,13.0
16616,2,18.0,5.0,26.0
31083,2,21.0,14.0,22.0
16614,2,25.0,2.0,16.0
16612,2,6.0,12.0,4.0
27895,2,16.0,3.0,23.0
13208,2,23.0,3.0,15.0
13201,2,27.0,42.0,30.0
16705,2,8.0,5.0,13.0
13102,2,29.0,31.0,31.0
23535,2,55.0,29.0,45.0
16797,2,22.0,3.0,16.0
13095,2,24.0,25.0,14.0
16794,2,36.0,44.0,58.0
16793,2,44.0,8.0,37.0
16791,2,37.0,11.0,31.0
23533,2,20.0,10.0,21.0
13100,2,14.0,2.0,23.0
27963,2,19.0,4.0,11.0
1777,2,24.0,5.0,45.0
26958,2,22.0,3.0,16.0
27962,2,26.0,11.0,30.0
13104,2,30.0,8.0,63.0
2708,2,14.0,5.0,20.0
27961,2,50.0,18.0,32.0
27960,2,42.0,43.0,59.0
13108,2,19.0,3.0,18.0
13110,2,33.0,31.0,29.0
16777,2,4.0,57.0,4.0
16775,2,31.0,6.0,11.0
25020,2,19.0,8.0,21.0
2714,2,20.0,16.0,23.0
27970,2,26.0,5.0,7.0
13077,2,27.0,14.0,23.0
13032,2,20.0,5.0,20.0
13033,2,12.0,19.0,1.0
16832,2,9.0,5.0,22.0
16830,2,49.0,3.0,33.0
13037,2,12.0,6.0,24.0
16828,2,30.0,11.0,30.0
2724,2,17.0,4.0,14.0
13047,2,12.0,14.0,28.0
23090,2,16.0,2.0,12.0
23538,2,22.0,17.0,29.0
27979,2,21.0,2.0,14.0
2722,2,22.0,8.0,14.0
31092,2,17.0,5.0,9.0
16817,2,46.0,12.0,31.0
16815,2,19.0,32.0,5.0
16812,2,29.0,5.0,33.0
13060,2,29.0,5.0,22.0
13061,2,21.0,43.0,21.0
13069,2,32.0,7.0,8.0
13121,2,12.0,20.0,1.0
23531,2,32.0,13.0,43.0
16768,2,22.0,5.0,26.0
23526,2,10.0,20.0,3.0
27940,2,29.0,10.0,14.0
13172,2,29.0,1.0,4.0
26947,2,36.0,2.0,27.0
26948,2,19.0,14.0,26.0
16731,2,44.0,22.0,24.0
26949,2,10.0,2.0,17.0
16729,2,38.0,11.0,21.0
26952,2,26.0,12.0,15.0
23108,2,16.0,5.0,24.0
24875,2,31.0,7.0,49.0
26955,2,19.0,3.0,13.0
13184,2,32.0,62.0,1.0
16717,2,21.0,2.0,15.0
13188,2,44.0,24.0,41.0
16713,2,32.0,6.0,11.0
16712,2,19.0,21.0,34.0
26956,2,16.0,23.0,49.0
27924,2,10.0,5.0,17.0
27923,2,20.0,1.0,2.0
16738,2,32.0,3.0,26.0
16740,2,25.0,3.0,19.0
26938,2,10.0,4.0,15.0
13162,2,16.0,2.0,24.0
16766,2,16.0,39.0,46.0
16765,2,22.0,5.0,26.0
16764,2,22.0,14.0,63.0
2703,2,10.0,2.0,7.0
31088,2,10.0,11.0,16.0
26939,2,14.0,62.0,51.0
13136,2,16.0,2.0,24.0
13140,2,21.0,2.0,7.0
23530,2,41.0,12.0,34.0
13144,2,1.0,1.0,1.0
13145,2,23.0,5.0,26.0
24870,2,11.0,11.0,21.0
16752,2,28.0,10.0,22.0
13148,2,6.0,10.0,33.0
1786,2,36.0,30.0,30.0
13153,2,31.0,13.0,26.0
23103,2,19.0,8.0,30.0
27943,2,10.0,8.0,15.0
13160,2,17.0,5.0,25.0
13362,2,39.0,20.0,13.0
13363,2,11.0,18.0,27.0
1829,2,30.0,4.0,13.0
27044,2,19.0,54.0,64.0
16411,2,10.0,10.0,10.0
16409,2,8.0,5.0,8.0
16407,2,8.0,5.0,8.0
16406,2,8.0,11.0,8.0
30893,2,11.0,3.0,25.0
23146,2,10.0,4.0,12.0
27821,2,28.0,13.0,38.0
13581,2,11.0,6.0,11.0
27820,2,15.0,33.0,44.0
13588,2,16.0,43.0,40.0
27836,2,14.0,22.0,13.0
27819,2,31.0,5.0,30.0
268,2,17.0,5.0,8.0
27047,2,23.0,34.0,44.0
27818,2,35.0,3.0,44.0
270,2,21.0,19.0,30.0
16385,2,27.0,6.0,15.0
16384,2,28.0,19.0,61.0
13603,2,15.0,1.0,8.0
27813,2,35.0,23.0,35.0
2602,2,17.0,9.0,12.0
25002,2,18.0,11.0,10.0
27037,2,42.0,16.0,62.0
16416,2,14.0,4.0,10.0
13546,2,9.0,1.0,5.0
23142,2,26.0,5.0,22.0
2608,2,32.0,2.0,42.0
31546,2,38.0,27.0,57.0
27831,2,7.0,11.0,7.0
27034,2,10.0,10.0,10.0
13557,2,40.0,12.0,31.0
13559,2,23.0,15.0,18.0
31071,2,20.0,15.0,21.0
23460,2,14.0,9.0,22.0
1866,2,31.0,25.0,31.0
27827,2,17.0,2.0,10.0
13562,2,27.0,24.0,16.0
13564,2,16.0,6.0,31.0
16422,2,8.0,6.0,16.0
27824,2,10.0,6.0,12.0
16419,2,30.0,40.0,5.0
1869,2,18.0,6.0,23.0
27036,2,25.0,13.0,51.0
